cpu_usage,memory_usage,disk_io,net_out,process_count,process_spawn_rate,sudo_commands,failed_logins
26.996806550405974,46.46761590692238,131.97076224192682,101.72220542617474,117.4975748223495,1.2953780418228842,2,1
28.541531251033618,41.55854670057567,116.04256917236239,170.64423646899263,151.6582370634408,2.916866474278506,1,0
26.991466938853016,50.64985817646117,117.24447023773953,118.30385204703563,141.70167443759345,3.8234231845623112,0,0
39.26139092254469,38.18517660206872,71.67545888414709,178.75843262371808,180.03905930377192,3.9456334275676297,3,0
29.93251387631033,48.33450438549353,76.97692526894261,225.1249848064645,178.2271372349125,3.5043650657184098,2,0
24.711445355220498,48.53829111416639,43.21842681029146,155.46255682238683,165.70691206020567,2.45870090503776,0,0
34.11272456051594,52.42146935249216,83.81238357834492,128.6586711609329,143.46772438677576,1.0231784310524095,0,0
23.895781750144888,64.31762027237754,119.13406372771317,203.4668580857674,189.70760790520586,2.504784901995265,1,0
31.044317975023777,47.74691177025137,110.33893031496741,243.1271742307585,118.93929444320358,2.6956551289460484,0,0
20.201649380601122,41.43725462004751,95.56973474095753,115.25132807416936,121.92882740872675,2.687071032809986,2,0
23.359069755507846,44.82097981465604,99.55399432563894,241.0116199152992,148.3243380022187,3.6185563569779244,1,0
30.984306179345616,32.61646866577617,86.22228914849188,240.8653101869163,195.0807621784224,4.98567641101484,1,0
33.69233289997705,40.137008082376596,104.09517764803569,247.7042551078314,145.95322186259824,3.123529201841093,1,0
30.85684140594985,42.13502293320827,115.3175655896123,260.92401074358435,146.33509513581436,2.7832682108435383,0,0
29.421758588058797,41.33138121445785,67.68226425179054,310.1006962329808,121.16179287776382,2.7407781869959074,2,0
28.494481522053555,46.066484104236054,105.99295375674696,182.19539756904723,168.91859170540758,3.1243847669077143,3,0
22.607390048162863,39.2430604733246,118.64869741909334,205.47857900389292,169.06352508658708,2.171706239651601,1,0
26.400778958026457,52.8472146712713,91.69799422073261,179.17807833759872,165.7815040279982,3.120198558746055,0,0
27.696806145201062,45.00144945442738,114.01401224241167,200.09884223779054,137.41558654305274,3.4508123363317997,1,0
35.285611131094576,44.9348977520297,156.29308888945104,276.64366778181557,135.86586463253988,3.209686063574488,1,0
31.71809144784231,42.70473698440958,97.91314414026216,132.74927580346656,124.1375549919006,3.457541934004781,0,0
21.18479922318633,46.08633478701285,107.86614100010647,156.94751639172122,151.67745003521867,3.4337476093485355,0,0
31.620419846973974,50.77568785267344,85.23885832677217,268.85904682522806,128.39185341442996,1.2281033177535563,2,1
28.074588597918417,38.9300884900237,103.625023252041,251.0018253451045,126.45166989501422,3.636870158395403,1,0
26.615389998470206,40.3931845764732,109.20543249964608,181.8434176591461,141.52618566178649,2.3289851543375466,1,1
33.058381444204336,42.87391779856335,103.89684680540276,242.720100056036,140.21687649631568,1.904160836996042,1,1
35.154997612479754,35.578903535687495,79.60609360582286,217.06079212460168,139.2404294235609,1.8955481721450038,1,0
34.65640059558099,39.26519498194951,104.12723542650902,275.01373045004937,159.32889193680523,3.4335416104725294,3,0
25.803912383886807,41.66645388518739,129.24391877435272,203.72547969133862,151.58095604300559,2.777425072775147,0,0
28.453938120743928,51.12072426498909,108.97271529029055,251.2816056936291,144.23687938977764,1.3180312160145893,1,0
31.65631715701782,46.837929303013475,119.23974378143683,332.100595524631,153.66025856622963,3.4780378151922835,0,0
34.877725635611796,46.35512937957281,95.25976059974745,229.90495775237332,130.16945917790736,1.5603918692011727,0,0
27.60412881077355,50.956285735175804,114.9980047884742,202.4664082897422,152.10557247819355,3.139821358518211,1,1
29.071705116680914,44.03839748120422,105.58535676433051,236.12234926104895,153.01204985689267,3.238498925673054,2,0
24.46832512996986,47.73325394950223,80.98178540625536,181.73595708980577,119.93906281285038,3.885577081695045,1,0
24.018966879596647,44.27744772947253,106.3704200959775,319.3983852762366,169.91387508740723,4.781684786466851,2,0
34.06262911197099,46.8575364457974,80.1660667311938,209.00355188479907,132.37132589546007,1.6353236740994583,0,0
36.78120014285412,40.92068939671893,87.34239450230416,186.35333398872436,151.8061959841287,2.9475261439369507,3,0
29.63994939209833,27.928279892064996,103.78656614584749,158.2155497489982,173.2882348107054,2.7236647049557825,0,0
35.01766448946012,44.06004586469587,105.94488546760248,254.86100958032193,168.51353515427738,3.4337496859609624,1,0
31.80818012523817,54.959236952699584,76.21535069845741,243.35937064138693,150.6866677713767,3.2156687709336187,0,1
26.77440122697438,51.48350781569115,121.07971542365752,175.13228142929535,142.75001994235862,2.64745375726338,3,0
31.80697802754207,51.757782392138196,111.44012556600946,228.82256725612115,168.95023817151133,2.5590978113891447,0,0
37.690182832329846,53.65291505264352,85.90543128778232,124.57220158935718,163.4938995561724,1.8835491448159525,2,0
29.820869804450243,45.62060313673006,69.24830407101649,209.2485287536578,137.63269959911742,3.9878615824065093,1,0
37.82321827907003,46.38120995183917,97.10190841837138,222.63781760383472,134.1021270599662,3.4592041815995294,2,0
16.901274479551276,40.67643673195955,91.08112572277679,285.3664904779612,108.55289636608003,3.9177681977951373,0,1
34.10951252187612,42.78749000781065,102.26280914106046,161.45905986356553,153.08063683367175,2.6896038635244865,2,0
30.435235341190857,49.31039804839799,92.73766677688867,136.08236855988378,148.34604509963202,2.3431645313055696,1,0
28.504963247670663,53.42719106018171,59.85086278509981,155.2286019537479,172.72382749285083,1.9216849333707722,1,0
30.45880388267751,44.023876070233,92.23306123397683,133.171574984254,157.18110186960735,3.3589175837406593,1,0
20.062155426995538,41.84867514604012,93.88761777863374,266.83286788794913,176.6845838834538,1.9602067754717654,1,0
28.90164056081244,45.00369571199618,112.67322049548117,277.4319647512018,136.05271544167658,4.84866306896655,0,0
31.78556285755873,49.2084472425038,86.036006507779,216.01082889744146,172.76300661935238,1.6923574189065596,0,0
37.38947022370758,34.89301628706521,133.57349346745133,261.0647472842574,139.4216724179069,3.2736601192125017,2,0
27.40864890863176,28.926733328039333,61.76718898696486,206.69791902901176,165.55192123584544,4.566854707213786,0,0
25.95753198553406,41.146242053558915,126.22334995605249,195.2444176149617,120.82483214938613,3.599089759263809,2,0
27.491214782077318,36.45501301860089,95.51362058243791,183.3481190473119,154.70270598732378,3.175673712491779,1,0
34.57701058851037,41.44301861646883,117.19169744687113,184.48045043112174,110.30624117108181,2.0315163530381044,0,0
31.643755548298422,43.9655377682777,101.59602968117466,122.60992218454844,144.65725028116492,1.618230811432296,0,0
27.351198981164806,41.82726113683891,122.79111072050938,213.21273818036696,158.80707987755827,3.770050108917586,1,0
32.56633716556678,55.16727274129522,92.25276070894378,197.9833044892978,139.5806289753781,4.506147240774947,3,0
30.4853877467402,47.28721335221624,78.02759149644376,237.2680362038938,128.99124742488067,2.5611500095218287,0,0
34.84322495266444,47.1033205172758,128.41008574542127,204.6761748219305,166.92236938591867,1.860938492383649,1,1
26.489734530613237,49.35545000830381,97.73038708235718,191.86481492154542,147.93074420306152,0.5418305694509815,2,1
28.361689267011158,37.02816817553462,104.43116947248421,156.44034849961847,140.20858705938656,2.019235156337462,1,0
28.039459234339212,52.27378251194188,124.6950382808959,203.60766184108806,150.83791842308554,2.88634315750096,0,0
22.682425259339407,44.46964999425178,79.3608951581113,236.9118615408081,202.73338283891178,4.599123240836734,1,0
31.48060138532288,49.69336432068849,111.90981795278515,142.83305044580698,173.07005699563086,3.6731336922329687,1,1
31.305276360899448,37.49699936871891,88.20210487074218,204.37368768403695,173.25147336375682,3.305085404706753,1,0
30.025567283212304,34.123688637887554,97.35661288711256,211.6521475764742,158.71092637984728,2.599880338698869,1,0
28.827064333124266,50.7252276061752,101.44557930768578,164.0967608190868,153.32970545154294,2.416834282744044,1,0
22.92314628974793,47.63486668268261,69.99556277106129,170.60718475459998,102.07835423339168,4.405647597507963,1,0
27.896773386173205,38.685639119497424,84.42325914359131,211.53054243831073,136.42039307073736,3.2007385407583895,1,0
28.286427417366152,38.91235843107714,127.02145784826278,143.32894908536883,140.38851173595052,0.8973993080789779,1,0
25.988613653891903,52.87804349090339,117.72382377169592,217.49618576246962,112.50215871904933,2.326460352102757,2,1
29.193571441669953,36.67411674992871,98.7472084534553,155.23228131704,126.85168419569132,2.1417839682283732,2,0
32.02025428407269,56.498710672791745,104.86246917025787,253.14268465166083,110.38327058154732,2.453735990822535,2,0
39.43092950605265,38.695654857464916,94.11514988727085,316.89138726941496,149.23352328605256,3.5629106602850853,1,1
30.872889064159196,49.46874347925868,127.13166771655963,156.96215991490902,166.3753194169763,2.8925551182057507,0,0
31.28775195361382,42.69967066975711,95.99294844411672,226.71039311873375,172.13549037248657,2.923134592996338,3,1
29.627770421169163,49.2223120175764,104.63684184269697,163.66290475589904,158.29568924158482,4.313473161325237,2,0
20.406143923504793,41.19120198520065,122.92060288284131,252.04770868988948,130.73207317602862,2.3035389102133115,2,0
29.867430622753915,43.86044965749394,84.45257030308187,136.73707954573925,111.3586968296008,4.86419952588735,1,2
30.301151049705133,45.286434227770044,131.17578368993787,224.02933792138563,114.86262601196997,2.328692408628914,3,0
42.316210562426434,37.98468780952969,69.39077180513246,156.35055165553237,124.62034845491003,3.0891981966125712,1,0
29.038195176094387,50.18577041794088,132.59284262225597,189.65077054508157,132.2228060392865,2.7187964045972333,2,0
31.507736711668063,41.4075050346989,92.5464883209605,148.44873624263465,146.80503004016828,3.123419133500961,2,1
29.826441151473784,43.39980059261987,95.14602504349436,241.11752354478767,129.71671563746062,3.4445919950731287,0,0
24.15660981190234,38.039554377740416,62.19979657634114,158.15098227802065,156.77951787336522,3.4338352400888765,1,0
35.7141140725751,27.063664388432827,90.90410565244615,227.59821296659138,145.35452994401055,2.24688266937942,0,0
33.75966516343387,43.662805661798814,79.20386937946232,182.79509858688334,150.2109142348205,1.8770853225524293,1,0
33.95515973521523,61.888307951290415,87.84707309253055,194.27638141005684,172.8050110534241,5.503171790905711,1,0
25.453062726026303,50.49223001528617,97.2537806842224,207.38779537000642,126.39536531599259,2.516015660399447,1,0
37.013971554680495,44.86517734185924,119.15583228945812,161.90876641705756,158.37409156584738,3.6992124386719865,0,0
22.990744686038596,43.159764195542124,104.15206702801251,210.51835567704435,149.72053543047852,1.3923586894768032,3,0
32.93428546900135,45.157261249684325,106.15353306802228,276.5167282177206,143.33027438060608,2.720387280095323,4,0
40.952278129049894,48.82983380622647,78.08961222308875,161.0952607083643,167.7051264173192,2.872800616017557,1,2
25.04731837434656,36.73431029283809,82.38491820794539,258.5905071636922,167.58028309114013,3.4728150699278326,0,0
27.16851135198614,52.8002518626821,135.97450036702622,274.90488167438923,131.07018408023143,0.27754585900806106,3,0
30.498256825438204,50.00766920808871,85.29597930473507,159.1922505485978,146.3567883228415,3.1661406130783307,0,1
27.482621729419005,50.02730007995554,133.12416504114591,127.24726974547241,155.6242336516813,1.8502585446321071,0,0
22.246682844669337,48.06933017166809,95.13877602238267,215.09804500858823,144.53986503954832,3.324345711194924,1,0
30.342814874030136,45.13731660385793,100.04575872287008,172.62962386165634,161.70042664575595,1.963670803161837,1,1
24.688481431369475,49.71002865176774,121.40730320459859,293.4301609581501,155.6238403582055,2.1445173040744185,1,0
32.36796215317591,49.142698936189646,125.43784843877313,201.7403770249916,186.65122480712026,2.726372389606732,2,0
25.402878828830985,42.52171502341283,97.78374879441824,159.89002959824103,119.39441728140424,1.9476705303968047,2,1
37.7496720250877,40.98478758972169,92.23513892956922,142.64202444941444,147.55128020505205,2.524465553264645,1,0
26.083733538318814,45.71299406683391,98.88159102955574,254.49524795454153,131.82994976975618,1.8066242314566847,2,0
28.38969241897162,55.84314106046631,106.75915056464237,171.44080129579066,162.08214910878087,1.1668295483012725,0,0
34.06758608684835,36.32625047042269,117.8260737373951,202.1914399730214,117.65656219908911,4.0179570524293595,1,0
23.845678417830225,34.72732313973292,100.08459717988303,247.79013725562405,156.92625420449772,1.7039513071760717,1,0
31.137299673020646,46.153325888655615,112.37772596046307,175.7870824034585,137.39903137303318,2.8213191123920165,1,0
36.53571377141214,45.356213912992125,132.7671946454188,197.70355856299196,135.31676267757973,3.752891081493785,0,1
21.96258382719386,46.213391650592854,107.6261922452957,199.171579508874,121.07003592918625,2.385055897483957,0,0
30.92316929266152,46.7076723853595,106.23305712009557,234.1662255758046,140.69848107597988,2.174834100254462,3,0
31.299413971242117,43.43758421755636,69.62178349819865,229.5372167755163,171.69001060581851,3.2262380886674213,0,0
33.909114358886555,55.42904407021457,47.38539726341873,188.99431343725857,149.4962263294104,4.117933822727152,0,1
23.81524644560959,33.79367215066439,107.76751458460336,203.18245307482587,162.55360835748948,1.8306847349135311,2,0
23.397716934578618,39.20052082653828,98.10351537438255,181.41104942382557,183.2928364393255,2.849852167982561,0,0
32.60970782808449,44.27721667895667,89.70434650170516,126.11937965402777,155.27511169645152,1.2675054050326726,0,0
31.48492336616593,33.49767832192083,104.87060408372689,212.88004286990648,138.82400855875318,2.60679899631781,0,0
31.252464251729382,43.769019168975504,98.79192541606183,294.6095880416534,159.3450443036558,3.0342046845380755,5,0
31.732241047484877,56.63029116009613,122.55560501267797,155.81404296544684,139.11407707371416,2.145375358244934,0,1
26.599876392107547,45.14620541807173,101.72221736517956,161.34851451986486,139.91154633405662,2.5430081661747685,1,0
31.161268485805017,46.614906340030785,85.06153429859665,156.46361141781293,119.6021440076203,1.59177323169255,0,0
31.465362366493405,36.17884664379194,119.80332477918577,236.22958893615612,168.52514982168785,3.0770786113814936,0,1
26.42824290986816,40.685470143723656,95.65737850107595,222.424272709822,142.2799484870112,4.0556942488831496,1,0
39.328872555723784,42.37362533773244,110.53073367344615,192.07311537917715,153.64196491631725,1.9028561302295364,0,0
32.36916460455894,42.77599432270636,90.45178587614399,154.09904691805176,129.28076142786722,2.377328233447617,2,1
24.043482513986756,53.97150656502638,87.00346229005127,204.6188395819962,158.71895259430946,3.5025462464541817,1,0
33.28276804316915,48.90383742507587,101.68336460371393,121.76889363320979,134.76117523729832,4.212090719322736,0,0
25.126591648863393,37.21979430144078,100.2565728708737,207.17132834287466,147.1658255659635,1.5068101877910687,1,1
33.93542301871226,46.725533449024034,109.59654070733666,243.57621930439672,167.5565206247825,2.8312152625840508,4,1
35.79297789503702,48.487552239477495,94.62708493380515,137.4400431683161,165.8151862446506,3.2831308223195252,0,0
25.89658840824145,52.981043269648865,63.27280432459205,123.37408615851682,149.55939854966118,2.897943609371152,1,0
34.816880646221605,56.063784805978614,91.34452232823223,278.971894584743,114.63737934586564,0.5232079331229129,0,0
32.063904634682494,37.89434065720492,115.87636934287632,169.41201802477076,209.85621140121282,3.501090009308772,0,0
34.11030079997245,39.323997421527636,94.05247841513787,256.7973922971911,184.91717940546272,4.519336351090644,1,0
39.48396491326974,36.196954987597685,95.07233194970904,192.30011674010842,164.45349649776597,3.1166617511695036,0,0
28.773059419985646,43.36186098625113,119.72753011811875,191.90225915293362,134.9359243681806,1.9688939467057367,2,0
26.23131917821255,48.26450862112434,85.76053545482155,221.92063497483227,147.7281567659607,2.486872753635717,1,0
25.552427851872384,51.911341616123714,69.14393563514201,155.80005716267797,139.13159140446967,4.769913067655593,0,0
25.920948575172808,44.46834283450234,96.78737760949011,206.62485717478228,175.27711878192775,3.9099625408605587,0,1
29.614491452929478,42.76106733721609,90.31652097502526,180.92552925879536,155.2500578170367,3.6400266183843293,2,0
31.70575987408322,46.06230594574118,80.67507360493492,133.97532782974844,134.31672283280335,3.356412583534376,0,0
31.383453996650097,39.15399968858984,96.49243088202618,216.87410373631997,140.58489801750437,2.338862887809028,3,0
34.13591624518012,59.626771051863415,109.83011294493568,186.8346096561042,172.4237628513981,2.7994288193442314,0,0
30.065009459389536,33.74637281017359,99.81422876864369,192.1487585777646,182.00195693640956,2.922077264321484,2,2
37.26767038578659,46.29318405227007,106.13962145372476,139.4919528292921,180.56663126972492,3.5495743160644437,1,0
28.67671583381022,59.16524353460748,136.26815397030845,279.5700183881402,165.14064130107954,4.508918894266904,1,0
43.600845832948096,45.047598911919984,93.14242276884872,243.8357093193058,144.94750262394726,4.1183381367931275,0,0
33.128336738825034,43.66972675498954,105.56697269289339,248.20779420859893,85.16972349341759,1.5806156442039594,1,0
25.714212217918586,42.49788204032701,89.81573274801731,184.7277648779159,155.94320047616444,3.2239949689010485,3,0
24.64553750969444,43.73725822766315,83.07280560226054,113.54085552482898,149.963424823118,3.7367633451678968,1,0
32.41236207621593,54.60993932273571,88.3018469316446,297.64586912447555,152.79964192642709,3.6188603301446354,2,0
28.882686073370746,29.516966620693452,90.42482856956623,196.9451245997066,151.07794694066413,2.370766236612581,0,0
33.57000247046046,55.73403590907428,107.1895159509425,162.5600101989973,123.47475676101686,5.914109215768361,3,0
32.366188122867726,35.032299932848986,146.98151573401515,220.8400787241557,161.14817113702372,1.7229154376688811,1,0
29.635855436715637,43.133433695359095,85.6791312744832,258.3560394001649,162.64432628063702,1.91681155333395,2,0
25.766031409657977,41.99528905790937,91.66749388769075,198.84747219572668,163.6467756411932,3.2335950812615764,0,0
22.425763876570677,49.11987288839504,98.73753973777504,263.9287583969687,168.93154007146774,5.116803054963853,1,1
27.767425239664895,33.81312953681377,107.91597697419495,254.14999692584342,162.08103289843245,2.163805149295829,2,0
34.28199397161736,48.2352086625736,105.2710162390957,146.18094062989707,141.7994117692218,2.734171634353008,2,0
31.07046872065102,59.17016736300797,125.68191587896234,166.3104947170262,148.5832630416782,4.077293673015693,0,0
23.771306106440058,35.45778196785032,51.47215858929584,247.87685816398837,151.82249734506755,2.9821378451122666,3,0
30.86590462925591,46.32794317327277,52.26140259608655,64.36937180947811,152.15398898213238,2.665396145469704,0,0
31.926586898644185,40.36612475542374,90.08243655979702,192.52721534175055,169.9643531194346,3.56563290188672,0,0
25.580712818994336,47.98121044335125,121.94600375087418,128.45843991876643,162.8733750604498,3.272517990229593,0,0
30.76862552972764,45.134034441910266,68.68703936788808,176.17230992832376,191.54686879139905,4.030438785636791,1,0
30.29104359223,40.509591636689834,39.84735320612486,185.0589955485398,194.12937959769346,4.291468889065364,1,1
24.285148510846884,48.415105994097516,111.42358812438417,182.0877811046246,151.5929916522785,3.3070030600053615,2,0
31.788936801741418,57.6304367685072,104.87314447405429,172.38693739436957,73.2668890308126,3.291732725378309,1,0
32.803922631841175,43.66367345790891,78.19583186401141,145.1428175185593,174.73664932254533,3.2141109822861336,0,0
35.41525621587638,50.03830559503727,80.2892079855814,314.5955633409343,139.1924732202589,3.489130556649288,1,0
35.26901026017451,35.94708929490186,80.60512560730652,293.3731002080675,133.97032156337985,3.055170637871464,2,0
23.111653160214544,38.30494536227394,102.2107063494788,141.89670898718583,142.03109450021267,2.9993915176777106,0,0
25.310874800424386,48.30684394516264,87.47369447633986,279.1058375651784,141.06713906370788,4.196627120827243,1,1
32.5751763360433,55.388812199751754,109.88127837951039,180.02672547635734,162.24539620210786,4.516116180355043,2,1
32.56892975456105,47.48929344149962,42.90746674191218,206.45937366658552,118.81128441747549,1.4924470553665792,3,0
32.57523843153024,42.80859378633792,82.86296269744402,196.8363020051542,128.44558508416796,3.010021151740569,2,0
49.26365745327361,44.99503983796348,77.478920781779,167.0125679373017,156.86317108394834,2.3113055665547653,1,0
32.85445255346583,36.24714586221198,94.87318643255016,249.19261718030734,162.45888060826616,2.6890285335139277,0,0
35.677828200902994,49.231607284487566,89.23904483019723,206.2943265288329,162.83083289872025,3.4025162097353214,4,0
34.770008817466014,51.176331436263865,115.95687559791533,176.17242883903793,134.25927442133403,3.6694383715424683,0,0
33.25695625652899,41.83536767016844,62.81326456679885,134.7705278099764,130.4346870146752,2.887873556388655,1,0
28.42365377679827,41.70970496568349,100.90982952661504,155.32024931404396,139.86730332424162,1.0866596652771972,1,0
33.79484610246634,46.86114760756434,111.16672846423411,117.93099421989515,154.7974550456945,2.0349544194238205,0,0
26.13587392731214,41.94296184771583,137.13294873123908,200.61117742075848,179.709547385451,3.896499670200166,0,0
28.815906966299956,44.53707169761924,90.3646805781305,140.1667203857802,109.051256284585,0.25957357796506875,2,0
27.573182260854484,59.698052524165604,106.48917208705033,186.72197437407294,145.58542486083266,4.187427151682,1,0
30.409370696931614,43.270820094778024,63.9227441487527,268.50509268051854,123.34643117949592,3.5212299906445415,0,0
41.573292833367546,42.49161893585144,52.160875913739524,259.96497864607926,116.95514645293021,4.316176081530022,0,0
20.66367403704126,40.467207360553886,116.895487515634,198.3861552948691,169.33913290689634,2.8014308131190395,1,0
33.431300951872565,50.20934380049955,99.8887941270386,195.6457636928425,160.89249148998678,0.9385945759770951,0,0
21.936420644051744,43.73143078747328,123.57025379596845,293.9937274710504,158.98867031894525,3.430362641506498,1,0
27.640340671052833,40.454388731750015,72.53194222060502,226.03780601793557,168.42051679461986,4.274653124038341,0,0
35.44475298483683,54.249128225911086,110.39804279057505,183.60967700617385,140.4056220646773,3.924721805513421,1,0
30.321400095477316,54.937221031595456,137.37635681087707,128.6990941439774,141.34724967332943,2.3373085165119645,0,0
24.61127611035347,40.79703503982906,108.39411216714532,219.69366090823718,193.7146123344515,3.086761075462647,1,0
26.42348145370016,31.934220340475687,105.53163011182097,241.46618862914312,145.0685789148085,2.467163731220076,1,0
33.39798874467338,52.05259582885846,100.171121616487,168.4174237743178,164.70264226108182,2.180733535810628,1,0
26.34816684141432,40.20759121967997,68.58237085748175,214.5601377569016,150.1276308192663,3.955388571179851,1,0
31.082292947909874,50.53437919413938,127.11145871420696,181.82133525424854,113.0348293984317,1.8024676887348379,1,1
30.22785919951907,31.20927327601715,87.78284720389868,190.79838004004986,109.10741992397463,2.1061835694183872,0,0
26.741998261970913,51.24818136809517,110.08966512766034,75.60889712188343,138.4203156012019,1.8959743665276145,1,0
40.719720446626624,36.52179649503453,68.73931386857492,188.91092981419322,171.12202503339978,1.5097524767009534,1,0
33.169595111590056,50.115348833465674,76.4108067098444,248.4684651204027,165.76583313272008,3.1464142918426035,1,0
19.874287066711965,45.09991147485504,128.7017479844447,168.4298722216721,168.28154328448068,4.1615030484819755,1,0
30.93227157384714,38.32242406422348,93.05395422084314,202.6263184107658,130.2590764212737,2.8151232437547344,3,0
26.69106767615806,42.150745809512536,129.0655095208509,162.20246466540397,182.31744980244628,1.4942521994358335,1,0
34.26216667398112,49.8042291986969,98.43538681882964,218.02208381463865,130.70213399627232,3.8399445397420275,0,1
26.037396307836495,45.74126117180664,63.16204454084285,189.17384012319133,154.25648797339937,4.685701754034971,1,0
29.426317792665504,49.09089086330739,117.84135199463441,153.03792296589967,149.79295420184528,2.3537576758534056,1,0
32.524936394902284,58.8350840916084,88.20215364488784,266.6275733832564,146.52252359370829,2.521445733282282,3,1
34.32877597085061,34.05030871802264,113.97377627034086,246.44660067661076,176.77184276591214,3.5156606300833944,2,1
23.998517964721117,56.32048802478037,100.50421735080164,169.75466180359126,135.89778959668078,4.621873747785052,0,0
28.327493820795258,45.73049156266249,69.13763544114259,224.88941547088888,123.00789488576143,2.480165854274774,0,0
27.62527344419522,38.7085116617381,103.28589530741138,226.87060014101903,150.39990972412838,1.667550219001795,2,0
26.73335383713144,35.68780461982707,143.92446284305598,232.1150617505588,142.00346531426948,3.6314186062724065,1,0
38.82727120140548,43.676157264560764,109.85972917028919,115.2872052002461,217.54765838165292,3.7990680731422994,2,0
32.024908554804774,51.45155078347121,98.84964493989074,250.3303270516314,163.5301495287995,3.006131450435227,0,0
23.695580228324772,44.10715615735726,121.50686803913796,171.51505185371343,141.81318849562751,2.441866740342549,0,0
34.58930973527388,55.57808451173143,104.21336930406221,182.10860332793666,128.87776861625827,3.994378730992046,0,0
40.610780985063165,34.84177016963909,104.19068460525588,331.89408761301,112.3942317886243,3.5280360045479644,0,1
35.16232630275574,44.91537736507762,78.16749655681795,215.09366903605058,129.49561828525134,2.2315644830965073,1,0
22.403150170229935,36.23324588910817,104.67696051579196,180.68387622764124,152.29883543518264,3.0490947313056713,0,1
27.578829635668743,47.545423178374776,120.7088683283389,89.7352813622047,178.54657303189538,1.6482924679753534,0,0
36.334555745933116,51.2082117306811,83.2787569579995,269.48820669731776,172.43378284775838,3.68589045643792,2,0
26.461652671906094,42.05466744423263,128.48991642493894,132.73951645956987,154.5818966329276,2.7377664306171443,0,0
32.219097140731144,26.77050300361006,98.16587951709748,149.82805482502482,143.5366466859503,2.564289167615263,1,0
33.87317026714668,46.39263702757546,82.24460976922919,183.43238504560753,155.37624712824308,2.9671255148475657,0,0
25.365347642109583,48.057169862134565,119.95264153840489,270.82058958501466,139.62724005030847,3.040307699330248,4,0
29.702373219691,47.830063284731885,94.26411528523461,238.66199933328795,184.36727991527752,3.8949300615655607,0,0
13.793663299654636,53.65047534275508,115.19029774972216,192.10812450798701,146.2161963744984,3.5910905313252215,1,1
24.878061793328552,37.50262424245666,94.16482735482926,215.41460318194106,148.27324283506547,2.8435907212071974,1,0
28.7371592430342,49.761512738153144,98.80347712940193,169.9807153564447,105.68355149958663,3.7636681497189954,1,0
